,person,time,numeric_value,non_numeric_value,offer completed,offer received,offer viewed,transaction,total_transaction_value
222,037334c596b849cc8f8004e4e663b005,636,23.369999999999997,fafdcd668e3743c1bb461111dcafc2a4,22,110,110,242,514.14
223,0375600415e24e0a9fd83ec191d5955d,684,41.37,2298d6c36e964ae4a3e7e9706d1fb8c2,18,36,36,234,744.66
224,037c3e0c1cd6477dbe15812a05619fc5,624,135.91,0b1e1539f2cc45b7b9fa7c272da2e1d7,32,64,48,112,2174.56
225,03833a1fe27f4435917da7e54c6fa48a,576,2.38,,0,40,40,20,23.799999999999997
226,0383a12d3a2d4fbb86ec83bd0c25eead,630,91.87,f19421c1d4aa40978ebb69ca19b0e20d,69,138,92,230,2113.01
227,03887756866f4ea9b74b7e1b83ffac44,702,251.76999999999998,4d5c57ea9a6940dd891ad53e9dbe8da0,124,155,155,527,7804.869999999999
228,038d32f25cff4833ab44c5123e42583a,708,38.46,9b98b8c7a33c4b65b9aebfe6a799e6d9,44,110,88,242,846.12
229,0390715ee2a4443eac8582a5941d61a9,576,51.82,f19421c1d4aa40978ebb69ca19b0e20d,26,52,52,39,673.66
230,03922ce960124f4a8c4acd2a332ef296,594,18.84,,0,44,33,44,207.24
231,039e0c539c2f4fc582423412a8bceb40,696,11.27,,0,65,13,91,146.51
232,03a6837af25144b18936719d7afd5a58,678,26.14,2298d6c36e964ae4a3e7e9706d1fb8c2,28,42,42,84,365.96000000000004
233,03aaca8d2f4448a0a1a4bc1423b3b45a,612,6.13,,0,60,48,36,73.56
234,03ab43c52f3f44e3879910eaf9cd138d,546,5.99,,0,44,33,44,65.89
235,03adb16f61e44e6594d6d8e38d0a3e64,630,117.64,4d5c57ea9a6940dd891ad53e9dbe8da0,26,52,26,65,1529.32
236,03ae3b023c2540f4969b64b633be5ede,618,30.1,2298d6c36e964ae4a3e7e9706d1fb8c2,20,80,80,220,602.0
237,03af4a51012e4a00809df85c9279e4e4,702,155.35,ae264e3637204a6fb9bb56bc8210ddfd,28,56,28,84,2174.9
238,03b0358ba8d945b3ac283f25969a0cca,576,2.12,,0,18,6,12,12.72
239,03b326a99f5345df8b4d21ed26bdb0da,618,161.33,9b98b8c7a33c4b65b9aebfe6a799e6d9,110,110,110,154,3549.26
240,03b810ec338c4a85b063449f40c7b9cc,672,13.879999999999999,,0,40,20,40,138.79999999999998
241,03bbce97de8240359c2706a4c9f537f2,714,39.230000000000004,fafdcd668e3743c1bb461111dcafc2a4,21,126,42,252,823.83
242,03c0b69b3db24c70bba1622bc8dd8459,642,147.05,ae264e3637204a6fb9bb56bc8210ddfd,64,192,128,640,4705.6
243,03c23b2ec84f4c5296e99c939288bcd4,696,87.1,ae264e3637204a6fb9bb56bc8210ddfd,20,40,0,40,871.0
244,03c7b0b202294fbe8edbd73b0b499fac,600,11.559999999999999,,0,55,33,33,127.15999999999998
245,03cc530b458e4fb180c222777916e9b5,714,48.24,fafdcd668e3743c1bb461111dcafc2a4,140,175,140,770,1688.4
246,03cd7c3f955a4c47bd3caf4e9a2db37c,696,173.65,2906b810c7d4411798c6938adc9daaa5,32,48,32,144,2778.4
247,03deb7cf0ebd4c7889a8a9e44df1c50a,636,48.83,2906b810c7d4411798c6938adc9daaa5,20,80,60,240,976.5999999999999
248,03e507f56bd34d3dacdecb5eb87111f7,708,287.44,4d5c57ea9a6940dd891ad53e9dbe8da0,145,145,145,406,8335.76
249,03e67807671e4cb4bb34f2ebabc97d28,696,209.06,4d5c57ea9a6940dd891ad53e9dbe8da0,140,140,140,364,5853.68
250,03e866224ec641c58bc93a69be00de9c,576,26.19,fafdcd668e3743c1bb461111dcafc2a4,16,80,48,112,419.04
251,03ef53e2d3e1436eb3b2042a4825adec,672,194.09,ae264e3637204a6fb9bb56bc8210ddfd,80,80,80,160,3881.8
252,03f1ad04292f47b2b1299cc92f8f2a5d,642,303.22,2298d6c36e964ae4a3e7e9706d1fb8c2,78,130,104,364,7883.720000000001
253,03f75ac6db7a457dbd6086e6b86a4fd1,654,20.52,,0,55,22,44,225.72
254,03fbbeecf81b468684b50dbe63ac4587,660,12.74,,0,52,26,91,165.62
255,03fe8e9f855846c88fd01c4b7b147db7,696,57.81,ae264e3637204a6fb9bb56bc8210ddfd,13,65,39,52,751.53
256,03ff3cf4aec84162be697c28346bdd5a,684,37.04,9b98b8c7a33c4b65b9aebfe6a799e6d9,18,90,54,162,666.72
257,040704e99ab84cd08977858fab9b9276,690,144.32,4d5c57ea9a6940dd891ad53e9dbe8da0,110,110,110,154,3175.04
258,0409252539634eca8a8d1b5407caa582,588,99.62,,0,30,30,40,996.2
259,0409df7f3af74e8c813d975fbd4ceb02,678,64.2,2906b810c7d4411798c6938adc9daaa5,26,52,52,39,834.6
260,040b2e6d3e914d609f6764b34b5a3a88,696,84.37,4d5c57ea9a6940dd891ad53e9dbe8da0,39,52,39,39,1096.81
261,0414fcebbd7f4a19bca352622b1c84e2,690,27.73,9b98b8c7a33c4b65b9aebfe6a799e6d9,36,108,54,126,499.14
262,04189492f0aa46f2b6fefe34ffbc7062,714,72.78,fafdcd668e3743c1bb461111dcafc2a4,50,100,50,425,1819.5
263,041967ceb80841ddbd306958d4f744ac,642,139.41,f19421c1d4aa40978ebb69ca19b0e20d,51,68,68,102,2369.97
264,041f00ddd6f340b18c174a0c997c9955,696,30.82,,0,125,125,375,770.5
265,041fd7c6b796430a867c4e03d2ff8f4d,702,87.13,2298d6c36e964ae4a3e7e9706d1fb8c2,200,240,120,1040,3485.2
266,042d7ab61d1143fe9230bcb1af34aa5a,702,41.13,4d5c57ea9a6940dd891ad53e9dbe8da0,30,75,75,45,616.95
267,04326bc8a2e94fe09557d30388647e52,630,12.23,,0,40,20,40,122.30000000000001
268,04362cece3104f4ebcb3d49ef0bc7e9c,678,150.92000000000002,2298d6c36e964ae4a3e7e9706d1fb8c2,75,125,75,350,3773.0000000000005
269,04369aa7ac9a4440a794c471ae7c3f77,636,9.67,2298d6c36e964ae4a3e7e9706d1fb8c2,17,102,85,85,164.39
270,043702ae29bc426e9f65ef7beb6cd08a,576,56.95,9b98b8c7a33c4b65b9aebfe6a799e6d9,11,44,44,22,626.45
271,043b6b6be98c412d901f7f376e0548d0,582,0.0,,0,32,32,0,0.0
272,043bcfeacb874bbc837300701ce25870,630,355.49,fafdcd668e3743c1bb461111dcafc2a4,216,216,180,684,12797.64
273,04452c214f5f401bb1418313c1526cbb,648,138.29,2298d6c36e964ae4a3e7e9706d1fb8c2,42,42,28,84,1936.06
274,044a7e5bbe7f4c66a898ad1dc4bc0049,576,0.0,,0,45,36,0,0.0
275,044f41cfd98940119477d73c81f973a3,708,12.16,2298d6c36e964ae4a3e7e9706d1fb8c2,17,102,68,102,206.72
276,0454292436bd4cee98e8ec873e30433e,708,139.04,9b98b8c7a33c4b65b9aebfe6a799e6d9,48,64,16,128,2224.64
277,0456cf6870f849cc9e1ac5ea9e02dccd,612,31.9,2298d6c36e964ae4a3e7e9706d1fb8c2,28,84,56,28,446.59999999999997
278,04698a1182a24807ad4c36f12b67c5ef,636,90.17,0b1e1539f2cc45b7b9fa7c272da2e1d7,22,33,11,55,991.87
279,046a2f9c32c14e7e9ad508f811ebfa2e,684,51.75,ae264e3637204a6fb9bb56bc8210ddfd,16,80,48,112,828.0
280,0471fe94846d40e9b5bc8ec77293720c,714,34.91,2906b810c7d4411798c6938adc9daaa5,36,108,18,162,628.3799999999999
281,047a2de0c17849c89d04248c357cab52,714,23.22,fafdcd668e3743c1bb461111dcafc2a4,17,102,68,102,394.74
282,047ad0135cfe4c0ea5ba019da4de9c52,648,171.55,fafdcd668e3743c1bb461111dcafc2a4,17,51,51,170,2916.3500000000004
283,047db31ef98140149f97667abee20860,690,9.18,,0,108,54,162,165.24
284,04837bcb97e241769a747cd71c50fe2f,576,0.0,,0,35,14,0,0.0
285,0485b8cb0bfc4d938895bbd6d8cbd7df,672,26.6,,0,68,51,170,452.20000000000005
286,048bf07732684843b6334f8f157af033,612,15.23,4d5c57ea9a6940dd891ad53e9dbe8da0,8,24,24,8,121.84
287,0494aa6671414fab9837fa3cd45e72bc,690,150.91,0b1e1539f2cc45b7b9fa7c272da2e1d7,192,192,96,544,4829.12
288,04a19ef08c9c4648a587d64ff72bf6df,576,237.84,4d5c57ea9a6940dd891ad53e9dbe8da0,108,135,108,378,6421.68
289,04aa84f9a46a4920b70386c3fe60165d,636,60.28,0b1e1539f2cc45b7b9fa7c272da2e1d7,26,65,52,26,783.64
290,04aeb750695a4d9eb3de6ce2ddb7b1e7,642,15.08,9b98b8c7a33c4b65b9aebfe6a799e6d9,15,90,45,75,226.2
291,04bd9be0d1374492800aca71e512ed51,666,167.88,2906b810c7d4411798c6938adc9daaa5,62,186,124,589,5204.28
292,04c143b7068e4c32995e1031173bea43,636,16.58,,0,30,10,60,165.79999999999998
293,04c3b99e274c40b4898ed7653e09cb62,594,159.88,9b98b8c7a33c4b65b9aebfe6a799e6d9,26,52,13,78,2078.44
294,04c4f933a8864cccbd4560e090355657,582,32.82,fafdcd668e3743c1bb461111dcafc2a4,7,14,14,14,229.74
295,04c66db4925042a5bb103fec87225370,576,89.28,9b98b8c7a33c4b65b9aebfe6a799e6d9,22,55,11,33,982.08
296,04c769db13764e6784ecd8e3fc25e207,714,6.58,,0,70,70,56,92.12
297,04ca4f4a66934cec9d3bbd8833572cf7,702,132.19,0b1e1539f2cc45b7b9fa7c272da2e1d7,57,95,38,171,2511.61
298,04ca68b26ef14fbc96eb01ab1f2d1fc2,666,28.66,,0,90,54,180,515.88
299,04cb9d0033f142efa2a367f4ef273460,588,57.68,4d5c57ea9a6940dd891ad53e9dbe8da0,72,90,90,72,1038.24
300,04cfc7c495c1419f9a316c2a9876af97,570,108.09,ae264e3637204a6fb9bb56bc8210ddfd,12,24,12,96,1297.08
301,04dc393b52714269877cf4ceda3f78f8,684,43.93,f19421c1d4aa40978ebb69ca19b0e20d,15,45,45,120,658.95
302,04dc7c54fc8147069875a5def52d711e,648,208.86,9b98b8c7a33c4b65b9aebfe6a799e6d9,168,168,56,392,5848.08
303,04e0842b079c4113a759aa6e09ea17ed,702,253.54,2298d6c36e964ae4a3e7e9706d1fb8c2,124,155,93,589,7859.74
304,04e0eff0b4704fc291bbe1275f01fb7a,624,180.59,0b1e1539f2cc45b7b9fa7c272da2e1d7,104,130,104,338,4695.34
305,04e34b1c5fe64fbcb76bfe47ebbbf015,630,139.91,fafdcd668e3743c1bb461111dcafc2a4,63,126,126,126,2938.11
306,04e39b3e8fc449cfbcafd7dba2429f1c,606,135.5,2298d6c36e964ae4a3e7e9706d1fb8c2,51,51,51,136,2303.5
307,04e44377fe9046a3b5b781d1cc74d064,504,6.53,,0,21,7,21,45.71
308,04e4f53f9be74c09a9751838010386e5,660,216.49,f19421c1d4aa40978ebb69ca19b0e20d,124,186,155,496,6711.1900000000005
309,04e5255c9e754c66b83c06ec70f62203,630,93.56,fafdcd668e3743c1bb461111dcafc2a4,174,174,174,319,2713.2400000000002
310,04ea45ec66574a618b0918834ee08fed,576,21.02,0b1e1539f2cc45b7b9fa7c272da2e1d7,16,40,0,8,168.16
311,04ec49d81d154a70b3f0d5f280da3756,630,15.46,,0,90,45,90,231.9
312,04f1f44632cd409cace939fa62b5fc7a,678,732.0799999999999,ae264e3637204a6fb9bb56bc8210ddfd,54,90,72,108,13177.439999999999
313,04f2e86f182d4fc4b7b1a1858c280a38,624,283.03,fafdcd668e3743c1bb461111dcafc2a4,44,66,66,308,6226.66
314,04f59344d54947ed8aa82c25effc9487,588,6.0,,0,40,30,30,60.0
315,04fa747cd2d841bcaf08f0a64e82bbef,660,17.169999999999998,2906b810c7d4411798c6938adc9daaa5,11,55,0,55,188.86999999999998
316,04fad15f96d446f483823ad08857e752,714,180.85999999999999,2906b810c7d4411798c6938adc9daaa5,9,18,0,54,1627.7399999999998
317,04fb6b47e11640139f3ef5d74d7a79a1,612,86.64,2298d6c36e964ae4a3e7e9706d1fb8c2,57,95,95,114,1646.16
318,04fcbc5e1faf4b7bba20116ecb30ca17,618,58.519999999999996,4d5c57ea9a6940dd891ad53e9dbe8da0,54,90,72,108,1053.36
319,05018c82b3d241328a5b0558dada3286,702,129.44,0b1e1539f2cc45b7b9fa7c272da2e1d7,14,56,56,70,1812.1599999999999
320,05037de294c540d3ba92aa627b992066,648,23.4,fafdcd668e3743c1bb461111dcafc2a4,18,90,36,180,421.2
321,050a57f4d675402ba1a06c8c49a4a200,660,10.67,,0,44,33,44,117.37
322,050cdb2d5b4b4bb3b1c612e17e0e8c1b,714,189.28,ae264e3637204a6fb9bb56bc8210ddfd,99,132,132,726,6246.24
323,051006a0cddf40e0a973d9317c032086,612,51.82,2298d6c36e964ae4a3e7e9706d1fb8c2,56,140,112,476,1450.96
324,051066a2c1284e23a1e3a2cc1389f23f,594,77.56,4d5c57ea9a6940dd891ad53e9dbe8da0,96,144,96,240,1861.44
325,0514e61ffb1c4b52b8f0bf5ed2a348c7,618,7.87,,0,60,24,60,94.44
326,0517e2aca44d4327875c3bb8478e492e,612,82.8,2298d6c36e964ae4a3e7e9706d1fb8c2,38,114,76,133,1573.2
327,051b92f5a9f94328a8721e86905c1d3d,630,264.49,fafdcd668e3743c1bb461111dcafc2a4,32,48,32,144,4231.84
328,051e221bbd75481c8d935f6adcee2edc,714,322.75,fafdcd668e3743c1bb461111dcafc2a4,210,210,140,665,11296.25
329,05298f5390c7417c8dbbcbef9f081800,636,75.04,f19421c1d4aa40978ebb69ca19b0e20d,58,116,116,551,2176.1600000000003
330,052f1e4cb527405facdb09a0b7e70861,696,187.97,f19421c1d4aa40978ebb69ca19b0e20d,135,135,135,324,5075.19
331,05313b089485492aa50683d7f00fcbdd,690,28.67,,0,114,76,171,544.73
332,0537e8df8a5a418ab1fd28c2063ad6f8,654,195.76999999999998,fafdcd668e3743c1bb461111dcafc2a4,72,96,96,312,4698.48
333,0538071eb35247af8c2816ec75a3c87c,666,166.72,2906b810c7d4411798c6938adc9daaa5,40,80,60,220,3334.4
334,053ba80f39aa4e4394ecf2d64d8ca85f,690,31.47,,0,150,125,350,786.75
335,053de26a38684d628b83fef38eae0c69,600,8.129999999999999,,0,84,56,56,113.82
336,05417c4386804c4fa74e34a3ca632f49,690,18.64,,0,68,34,187,316.88
337,054244238c794ca380a197a21b2fd6e6,654,17.12,2906b810c7d4411798c6938adc9daaa5,12,48,24,60,205.44
338,054a387e28fb4939abfe484ea801ff3f,582,184.96,fafdcd668e3743c1bb461111dcafc2a4,17,34,34,204,3144.32
339,054cfa16ec4a4757a41b1a4d0fb8add7,648,133.25,fafdcd668e3743c1bb461111dcafc2a4,51,51,51,136,2265.25
340,0552370c278345298835cc70e616c96c,678,64.79,4d5c57ea9a6940dd891ad53e9dbe8da0,22,44,22,33,712.69
341,0555eeabf1284cfd85c306caf9360d05,618,102.03999999999999,2298d6c36e964ae4a3e7e9706d1fb8c2,51,85,68,85,1734.6799999999998
342,055640cd12d04eb4b8a51ec67d451fc7,690,213.23,0b1e1539f2cc45b7b9fa7c272da2e1d7,144,180,144,828,7676.28
343,055a06b9a6ad42fcaa1fe7706b5e21aa,666,56.83,f19421c1d4aa40978ebb69ca19b0e20d,24,60,24,36,681.96
344,055a2a48b6f84b5ba3427e05e6beeb3f,678,20.29,2298d6c36e964ae4a3e7e9706d1fb8c2,32,64,64,96,324.64
345,055eab487b874f38b65f3edf31b5eb41,642,51.1,fafdcd668e3743c1bb461111dcafc2a4,50,100,75,400,1277.5
346,055fe39c422643d89a93cf05cf610b2e,636,36.34,,0,110,66,308,799.48
347,0561e602225b441aac45ff6e5bb74037,678,231.46,,0,42,42,112,3240.44
348,056495e7cd754a6c81b25d4ae5ca5e02,690,51.47,fafdcd668e3743c1bb461111dcafc2a4,48,120,72,336,1235.28
349,0565285a6b374513b887f9a6af7fa5bb,576,95.74,4d5c57ea9a6940dd891ad53e9dbe8da0,24,48,24,48,1148.8799999999999
350,056b230b94304920a5c289974acaeb0c,576,30.48,fafdcd668e3743c1bb461111dcafc2a4,17,51,51,170,518.16
351,05703c17280649238ea5005898dc7076,702,129.85,4d5c57ea9a6940dd891ad53e9dbe8da0,26,39,26,78,1688.05
352,05746077fd824d72899e035cf893ce0e,684,26.689999999999998,9b98b8c7a33c4b65b9aebfe6a799e6d9,14,56,28,98,373.65999999999997
353,0578d2389a8f4e4a81f4d2648b85293e,654,62.5,9b98b8c7a33c4b65b9aebfe6a799e6d9,36,48,24,36,750.0
354,057f6741e0e0438e827cc0b18c601160,528,120.44,9b98b8c7a33c4b65b9aebfe6a799e6d9,34,68,68,119,2047.48
355,0580b842b328497ea4bd463af56c17e2,684,90.22999999999999,0b1e1539f2cc45b7b9fa7c272da2e1d7,45,75,60,45,1353.4499999999998
356,0581b31e87c64c92a64e1eb91bca5dc7,594,107.22999999999999,2906b810c7d4411798c6938adc9daaa5,30,60,60,75,1608.4499999999998
357,058406afd91541fbae0060827c0ac156,618,57.58,0b1e1539f2cc45b7b9fa7c272da2e1d7,9,27,27,18,518.22
358,0585b57db9514fc786b29008e693a49d,702,177.87,ae264e3637204a6fb9bb56bc8210ddfd,57,95,76,133,3379.53
359,058815f9957648d5ade6e9f8643e5e0a,714,6.84,,0,60,48,36,82.08
360,05894078f0a84797a81049d3c3f04402,606,38.37,ae264e3637204a6fb9bb56bc8210ddfd,54,90,54,126,690.66
361,058b4e5020734ba7b48b0b43119bab0f,660,33.57,2298d6c36e964ae4a3e7e9706d1fb8c2,46,115,92,276,772.11
362,058e689c3b554eaf868897c8cef80c82,690,12.4,,0,65,26,78,161.20000000000002
363,058e76ac9080489993e6adfbb943fd8d,654,255.41,fafdcd668e3743c1bb461111dcafc2a4,100,125,125,275,6385.25
364,058f0ba7688348b5b95581e513879743,552,18.48,,0,85,34,170,314.16
365,05929d20f3c24ffe90b919936b714dc1,690,107.42000000000002,fafdcd668e3743c1bb461111dcafc2a4,87,174,145,435,3115.1800000000003
366,059de3bbf78b497fa190ecbc20d26521,624,180.07,4d5c57ea9a6940dd891ad53e9dbe8da0,75,125,100,325,4501.75
367,059df2ccba4a442eb5537fbd8519569b,714,10.99,,0,44,22,55,120.89
368,05a009c95e8d477cbed5c1661343bbb9,678,83.21000000000001,9b98b8c7a33c4b65b9aebfe6a799e6d9,85,85,51,68,1414.5700000000002
369,05a490c5df01453fb33e6ddd7e1744be,696,36.29,2298d6c36e964ae4a3e7e9706d1fb8c2,50,125,75,375,907.25
370,05a4da5c46034e42abb4495507d293bd,660,160.76999999999998,fafdcd668e3743c1bb461111dcafc2a4,26,39,26,78,2090.0099999999998
371,05a4f70725804ceab1daa9dc73734827,666,151.88,4d5c57ea9a6940dd891ad53e9dbe8da0,51,51,51,136,2581.96
372,05aca359cfb04309a05362db256954ae,660,34.28,2298d6c36e964ae4a3e7e9706d1fb8c2,20,80,60,240,685.6
373,05ad6da25fcf4ea483562a4233cc345f,576,11.18,,0,72,36,36,134.16
374,05b0cd60c07e4ffdb1829da2010b55ee,642,55.120000000000005,fafdcd668e3743c1bb461111dcafc2a4,81,108,81,459,1488.2400000000002
375,05b1e22c61c849c4bddd497795f2ac37,642,89.97,ae264e3637204a6fb9bb56bc8210ddfd,39,52,39,39,1169.61
376,05bbe7decb6d43b684221df448979612,696,76.4,ae264e3637204a6fb9bb56bc8210ddfd,15,75,75,60,1146.0
377,05bedc6bbcc64a41b1745f6efe00776d,588,1148.9199999999998,ae264e3637204a6fb9bb56bc8210ddfd,66,110,110,198,25276.239999999998
378,05beec1cbeb8481d9bfb5844343ba374,630,163.15,2906b810c7d4411798c6938adc9daaa5,85,85,17,102,2773.55
379,05c001b0be8a436dba8f7fdb7ac9273b,714,31.58,fafdcd668e3743c1bb461111dcafc2a4,19,76,57,209,600.02
380,05c64ce569db467a939173b41889a77a,576,1030.6,f19421c1d4aa40978ebb69ca19b0e20d,140,168,112,364,28856.799999999996
381,05cf6d57cbb042e29569cd3ca842ba42,600,31.21,fafdcd668e3743c1bb461111dcafc2a4,46,115,115,253,717.83
382,05dedca5b2034055a64979a2c28b3477,672,105.7,2906b810c7d4411798c6938adc9daaa5,54,72,72,126,1902.6000000000001
383,05e14ffbb5234affb70068da5fafbb25,690,374.26,2298d6c36e964ae4a3e7e9706d1fb8c2,104,104,104,364,9730.76
384,05e3b4ecea3b45adb9734a2793eeb26f,672,60.18,2906b810c7d4411798c6938adc9daaa5,56,140,112,476,1685.04
385,05e42f14818d4e82911557052b334e05,660,14.84,,0,90,90,144,267.12
386,05e6bcb70fe14e0da4730527ca35a4ae,654,107.50999999999999,f19421c1d4aa40978ebb69ca19b0e20d,96,144,120,216,2580.24
387,05e96e45ce6045edbf84b14a6b557a18,510,49.34,f19421c1d4aa40978ebb69ca19b0e20d,13,65,65,26,641.4200000000001
388,05ea8d8a95eb4b209a6e048878470df1,504,133.53,f19421c1d4aa40978ebb69ca19b0e20d,39,52,13,65,1735.89
389,05f33951bb1047f2a5b277d84c675cab,618,100.34,ae264e3637204a6fb9bb56bc8210ddfd,26,52,39,52,1304.42
390,05f4d69f73024172a23a350e611166b4,696,77.74000000000001,f19421c1d4aa40978ebb69ca19b0e20d,76,95,57,133,1477.0600000000002
391,05f5d803302a40d78b0724c86022c7cc,714,29.15,2298d6c36e964ae4a3e7e9706d1fb8c2,27,135,108,459,787.05
392,05f7979ead604ba1947685f603023b1e,618,18.740000000000002,2298d6c36e964ae4a3e7e9706d1fb8c2,18,72,72,162,337.32000000000005
393,05fc000adcf544ed9a726f45adac5896,660,224.45,2906b810c7d4411798c6938adc9daaa5,78,156,130,312,5835.7
394,05fc9b1280454d84a712d8cb763c7c79,672,185.72,ae264e3637204a6fb9bb56bc8210ddfd,100,125,125,275,4643.0
395,0607b32041f94d65a07835fc9a13416a,714,182.67000000000002,0b1e1539f2cc45b7b9fa7c272da2e1d7,54,72,18,180,3288.0600000000004
396,060c0b9181674d03aa181b75353b9422,666,10.86,,0,60,60,105,162.89999999999998
397,060f8becdb7543ed82d9ef1afd10e274,696,259.8,2298d6c36e964ae4a3e7e9706d1fb8c2,88,88,88,220,5715.6
398,0610b486422d4921ae7d2bf64640c50b,528,77.01,9b98b8c7a33c4b65b9aebfe6a799e6d9,6,12,0,18,462.06000000000006
399,06131d1c0a154320bd9b24af9f51f76d,696,120.02,4d5c57ea9a6940dd891ad53e9dbe8da0,110,110,110,154,2640.44
400,06186260c2554978a92be071e4fe3c79,714,68.37,2298d6c36e964ae4a3e7e9706d1fb8c2,58,116,116,551,1982.73
401,061afeca89524537b960b57b0a609533,600,49.83,0b1e1539f2cc45b7b9fa7c272da2e1d7,28,70,56,42,697.62
402,061e7367906a4d0087b8e8f2f92a313e,672,257.21,9b98b8c7a33c4b65b9aebfe6a799e6d9,180,180,90,450,7716.299999999999
403,0622afdf88de4cb4b0b59f08312c344c,624,17.29,9b98b8c7a33c4b65b9aebfe6a799e6d9,13,65,26,65,224.76999999999998
404,06277465ef3145f28b6e15acb4a948b6,696,11.57,,0,30,20,50,115.7
405,062964a129f64110a3919595cd731141,660,171.84,ae264e3637204a6fb9bb56bc8210ddfd,51,68,51,119,2921.28
406,062bebd7d15a422aacfbe41412c1bbd5,696,50.730000000000004,f19421c1d4aa40978ebb69ca19b0e20d,60,60,60,220,1014.6000000000001
407,062d468f10ff4489822fbdd647e57398,714,58.82,2298d6c36e964ae4a3e7e9706d1fb8c2,105,210,210,700,2058.7
408,0632e74a24484c819d06eb086298c406,600,117.94,9b98b8c7a33c4b65b9aebfe6a799e6d9,84,126,126,105,2476.74
409,0637650fd20f4bc2a7b416f44f9383d2,636,22.59,9b98b8c7a33c4b65b9aebfe6a799e6d9,12,24,24,84,271.08
410,06476b6b8d2a46a4a6a010ad0bb41698,618,223.52,2906b810c7d4411798c6938adc9daaa5,80,80,80,160,4470.400000000001
411,0647d8018845486094ce99b6ca99eb6c,636,75.89,ae264e3637204a6fb9bb56bc8210ddfd,51,68,51,119,1290.13
412,064c75dd2f664b5f9c1daa3d588d3073,516,24.59,2906b810c7d4411798c6938adc9daaa5,14,56,42,84,344.26
413,064fd993498c4d628348de2085e9d569,684,5.65,,0,72,48,24,67.80000000000001
414,0650c7a4df92429f8b695a4b646aa195,576,143.47,2906b810c7d4411798c6938adc9daaa5,72,90,72,90,2582.46
415,0651e2ab376f4608886a5b4a310944fc,618,226.19,f19421c1d4aa40978ebb69ca19b0e20d,104,156,156,260,5880.94
416,0653f4c3e0524329896a2cbb7a423090,660,161.25,ae264e3637204a6fb9bb56bc8210ddfd,66,88,88,242,3547.5
417,065467da18c743a7b8a87c9fd2d536d9,576,138.70000000000002,0b1e1539f2cc45b7b9fa7c272da2e1d7,63,126,63,189,2912.7000000000003
418,06546973bb7942f9bac814496d70678c,684,183.68,f19421c1d4aa40978ebb69ca19b0e20d,63,63,63,252,3857.28
419,06609f295aba4e42abdaf07c2f758303,600,70.78999999999999,2298d6c36e964ae4a3e7e9706d1fb8c2,44,66,22,352,1557.3799999999999
420,066146d1b92b4bd88ca2e7e0729bce5c,576,65.11,4d5c57ea9a6940dd891ad53e9dbe8da0,28,56,56,56,911.54
421,06647904f5c84f299ec20efa1cf923f4,684,39.79,2298d6c36e964ae4a3e7e9706d1fb8c2,24,72,72,408,954.96
422,066eb63659fa4f63b80eb829237dfbc4,666,124.25,4d5c57ea9a6940dd891ad53e9dbe8da0,100,150,150,225,3106.25
423,0671319b6dde4602abbab1278752768d,684,27.43,,0,108,54,162,493.74
424,0673e9690e874b7b842da2be63d2de84,624,123.08,0b1e1539f2cc45b7b9fa7c272da2e1d7,13,52,39,65,1600.04
425,0679b66105224a0c960efdb95f19ee1d,708,30.509999999999998,2906b810c7d4411798c6938adc9daaa5,58,145,116,522,884.79
426,067d00749d234d72946b07f1f472fcba,648,16.380000000000003,,0,65,26,78,212.94000000000003
427,067d163ebd2748cf954bd1ccc4cfa4af,660,124.5,ae264e3637204a6fb9bb56bc8210ddfd,45,60,30,90,1867.5
428,067ee299952e49328b06da73e2ba1965,504,15.61,9b98b8c7a33c4b65b9aebfe6a799e6d9,13,65,26,65,202.93
429,0681388282b14555ac390bef6c526ed7,582,41.71,fafdcd668e3743c1bb461111dcafc2a4,18,54,54,198,750.78
430,06833436ed1a4cc1bda33978472e4444,708,103.17,4d5c57ea9a6940dd891ad53e9dbe8da0,51,102,68,68,1753.89
431,06ab01a0775d4b35bceca2d607271874,708,185.07999999999998,2298d6c36e964ae4a3e7e9706d1fb8c2,96,120,96,264,4441.92
432,06b1031271174d8596c1996478f07ede,624,39.51,2298d6c36e964ae4a3e7e9706d1fb8c2,50,100,75,400,987.75
433,06b14580b3d44014b99214631b841e66,660,207.19,2906b810c7d4411798c6938adc9daaa5,84,105,84,168,4350.99
434,06b81e95ef4b41d494b03f4832b2c82e,654,153.84,2298d6c36e964ae4a3e7e9706d1fb8c2,81,108,81,459,4153.68
435,06b99e8cc24b426f8a578c749974b88a,690,400.53,f19421c1d4aa40978ebb69ca19b0e20d,108,135,81,405,10814.31
436,06c2a531fef542cd89877cb9fb10aaeb,504,6.69,,0,27,18,36,60.21
437,06ca908ab8624ea7af1ed69068b47155,690,22.33,,0,115,115,299,513.5899999999999
438,06ccdaa9fbaa4c21b4321c83bcd2a000,678,144.22,0b1e1539f2cc45b7b9fa7c272da2e1d7,100,125,125,275,3605.5
439,06d34b0fb66e4feea9b2c765755a8e1f,612,100.08,2906b810c7d4411798c6938adc9daaa5,60,75,30,60,1501.2
440,06d7f5abc31b4a02836349333ac02f33,690,177.9,ae264e3637204a6fb9bb56bc8210ddfd,162,162,135,270,4803.3
441,06d95051c47a42f1a0704fca3be979be,588,86.19999999999999,9b98b8c7a33c4b65b9aebfe6a799e6d9,10,30,30,30,861.9999999999999
